Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1557867600.0 136.884 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.885 NA 192 NA NA NA NA NA NA 276 NA NA NA NA NA NA 19475 NA NA NA NA NA NA 24551 NA NA NA NA NA
1557867600.0 136.886 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.887 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.888 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.889 NA 194 NA NA NA NA NA NA 278 NA NA NA NA NA NA 20041 NA NA NA NA NA NA 25140 NA NA NA NA NA
1557867600.0 136.89 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.891 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.892 NA 192 NA NA NA NA NA NA 275 NA NA NA NA NA NA 16808 NA NA NA NA NA NA 20741 NA NA NA NA NA
1557867600.0 136.893 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6730 NA NA NA NA NA NA 10908 NA NA NA NA NA
1557867600.0 136.894 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6742 NA NA NA NA NA NA 10959 NA NA NA NA NA
1557867600.0 136.895 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.896 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6742 NA NA NA NA NA NA 10907 NA NA NA NA NA
1557867600.0 136.898 NA 191 NA NA NA NA NA NA 273 NA NA NA NA NA NA 19392 NA NA NA NA NA NA 25382 NA NA NA NA NA
1557867600.0 137.8 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6760 NA NA NA NA NA NA 10904 NA NA NA NA NA
1557867600.0 140.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 617 NA NA NA NA NA NA 1933 NA NA NA NA NA NA
1557867600.0 140.51 NA 47 NA NA NA NA NA NA 101 NA NA NA NA NA NA 3237 NA NA NA NA NA NA 5344 NA NA NA NA NA
1557867600.0 140.52 NA 198 186 0 NA NA NA NA 279 227 0 NA NA NA NA 9590 7584 1590 NA NA NA NA 13195 8723 1887 NA NA NA
1557867600.0 140.53 NA 229 0 NA NA NA NA NA 312 0 NA NA NA NA NA 15664 1625 NA NA NA NA NA 19240 1827 NA NA NA NA
1557867600.0 140.55 NA 61 42 257 0 NA NA NA 126 81 311 0 NA NA NA 7413 8010 65921 1672 NA NA NA 10801 9514 67866 2110 NA NA
1557867600.0 140.57 NA 365 0 NA NA NA NA NA 455 0 NA NA NA NA NA 16495 3857 NA NA NA NA NA 21265 4071 NA NA NA NA
1557867600.0 144.6 NA 263 NA NA NA NA NA NA 351 NA NA NA NA NA NA 13535 NA NA NA NA NA NA 18720 NA NA NA NA NA
1557867600.0 145.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 699 NA NA NA NA NA NA 2475 NA NA NA NA NA NA
1557867600.0 148.0 57 121 317 0 NA NA NA 100 152 375 0 NA NA NA 4511 1569 8216 4912 NA NA NA 6464 3202 9749 5104 NA NA NA
1557867600.0 149.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 630 NA NA NA NA NA NA 1709 NA NA NA NA NA NA
1557867600.0 158.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 677 NA NA NA NA NA NA 2244 NA NA NA NA NA NA
1557867600.0 158.1 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 158.2 NA 188 340 0 NA NA NA NA 257 399 0 NA NA NA NA 3357 9485 5731 NA NA NA NA 5730 11702 5939 NA NA NA
1557867600.0 158.3 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 200.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 202.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 203.0 NA 62 NA NA NA NA NA NA 144 NA NA NA NA NA NA 927 NA NA NA NA NA NA 2193 NA NA NA NA NA
1557867600.0 204.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 584 NA NA NA NA NA NA 1593 NA NA NA NA NA NA
1557867600.0 205.0 NA 111 285 0 NA NA NA NA 192 380 0 NA NA NA NA 3583 10224 2518 NA NA NA NA 6219 11719 2637 NA NA NA
1557867600.0 280.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 670 NA NA NA NA NA NA 2928 NA NA NA NA NA NA
1557867600.0 281.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557867600.0 300.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 600 NA NA NA NA NA NA 1642 NA NA NA NA NA NA
1557867600.0 301.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 660 NA NA NA NA NA NA 1991 NA NA NA NA NA NA
1557867600.0 302.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 607 NA NA NA NA NA NA 1637 NA NA NA NA NA NA
1557867600.0 503.0 38 0 NA NA NA NA NA 71 0 NA NA NA NA NA 1074 656 NA NA NA NA NA 1944 1228 NA NA NA NA NA
1557867600.0 505.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557867600.0 506.0 47 0 NA NA NA NA NA 71 0 NA NA NA NA NA 873 682 NA NA NA NA NA 1972 1388 NA NA NA NA NA
1557867600.0 507.0 37 0 NA NA NA NA NA 70 0 NA NA NA NA NA 1040 642 NA NA NA NA NA 1878 1380 NA NA NA NA NA
1557867600.0 508.0 38 0 NA NA NA NA NA 70 0 NA NA NA NA NA 815 651 NA NA NA NA NA 1648 1473 NA NA NA NA NA
1557867600.0 509.0 43 0 NA NA NA NA NA 70 0 NA NA NA NA NA 766 679 NA NA NA NA NA 1484 1564 NA NA NA NA NA
1557867600.0 510.0 38 0 NA NA NA NA NA 71 0 NA NA NA NA NA 1389 632 NA NA NA NA NA 2418 1182 NA NA NA NA NA
1557867600.0 512.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 312 NA NA NA NA NA NA 777 NA NA NA NA NA NA
1557867600.0 513.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 311 NA NA NA NA NA NA 737 NA NA NA NA NA NA
1557867600.0 514.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 343 NA NA NA NA NA NA 845 NA NA NA NA NA NA
1557867600.0 515.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 320 NA NA NA NA NA NA 814 NA NA NA NA NA NA
1557867600.0 516.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 315 NA NA NA NA NA NA 865 NA NA NA NA NA NA
1557867600.0 517.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 369 NA NA NA NA NA NA 935 NA NA NA NA NA NA
1557867600.0 518.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 343 NA NA NA NA NA NA 1196 NA NA NA NA NA NA
1557867600.0 519.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 319 NA NA NA NA NA NA 814 NA NA NA NA NA NA
1557867600.0 520.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 338 NA NA NA NA NA NA 843 NA NA NA NA NA NA
1557867600.0 521.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 323 NA NA NA NA NA NA 889 NA NA NA NA NA NA
1557867600.0 522.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 327 NA NA NA NA NA NA 845 NA NA NA NA NA NA
1557867600.0 524.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 367 NA NA NA NA NA NA 1599 NA NA NA NA NA NA
1557867600.0 525.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 310 NA NA NA NA NA NA 785 NA NA NA NA NA NA
1557867600.0 526.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 339 NA NA NA NA NA NA 820 NA NA NA NA NA NA
1557867600.0 527.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 348 NA NA NA NA NA NA 844 NA NA NA NA NA NA
1557867600.0 528.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 319 NA NA NA NA NA NA 788 NA NA NA NA NA NA
1557867600.0 529.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 324 NA NA NA NA NA NA 783 NA NA NA NA NA NA
1557867600.0 530.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 361 NA NA NA NA NA NA 1417 NA NA NA NA NA NA
1557867600.0 531.0 98 0 NA NA NA NA NA 180 0 NA NA NA NA NA 786 643 NA NA NA NA NA 1617 1471 NA NA NA NA NA
1557867600.0 534.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 812 NA NA NA NA NA NA 1878 NA NA NA NA NA NA
1557867600.0 535.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 808 NA NA NA NA NA NA 1261 NA NA NA NA NA NA
1557867600.0 536.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 772 NA NA NA NA NA NA 1193 NA NA NA NA NA NA
1557867600.0 541.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557867600.0 545.0 47 0 NA NA NA NA NA 81 0 NA NA NA NA NA 1082 628 NA NA NA NA NA 1960 1227 NA NA NA NA NA
