Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1558299600.0 136.7611 NA 177 0 NA NA NA NA NA 307 0 NA NA NA NA NA 7823 242 NA NA NA NA NA 8958 740 NA NA NA NA
1558299600.0 136.762 NA 89 415 0 NA NA NA NA 160 758 0 NA NA NA NA 768 27822 937 NA NA NA NA 1369 10171 1030 NA NA NA
1558299600.0 136.763 NA 90 372 0 NA NA NA NA 167 723 0 NA NA NA NA 840 23205 900 NA NA NA NA 1362 8257 998 NA NA NA
1558299600.0 136.764 NA 88 370 0 NA NA NA NA 152 729 0 NA NA NA NA 729 22210 1106 NA NA NA NA 1133 8111 4187 NA NA NA
1558299600.0 136.765 NA 94 391 0 NA NA NA NA 167 700 0 NA NA NA NA 931 20857 1249 NA NA NA NA 1023 7636 1480 NA NA NA
1558299600.0 136.767 NA 88 354 0 NA NA NA NA 160 704 0 NA NA NA NA 792 17863 1415 NA NA NA NA 981 7946 1665 NA NA NA
1558299600.0 136.768 NA 87 369 0 NA NA NA NA 160 706 0 NA NA NA NA 897 20779 879 NA NA NA NA 1034 7982 946 NA NA NA
1558299600.0 136.769 NA 91 364 0 NA NA NA NA 171 690 0 NA NA NA NA 896 15951 1274 NA NA NA NA 1503 6700 1737 NA NA NA
1558299600.0 136.77 NA 92 378 0 NA NA NA NA 155 733 0 NA NA NA NA 770 17848 1220 NA NA NA NA 955 8080 1443 NA NA NA
1558299600.0 136.771 NA 91 358 0 NA NA NA NA 156 695 0 NA NA NA NA 886 16565 1407 NA NA NA NA 1084 6778 1652 NA NA NA
1558299600.0 136.772 NA 91 382 0 NA NA NA NA 161 753 0 NA NA NA NA 884 19379 1146 NA NA NA NA 1570 7216 1332 NA NA NA
1558299600.0 136.7721 NA 174 0 NA NA NA NA NA 276 0 NA NA NA NA NA 7473 209 NA NA NA NA NA 9252 475 NA NA NA NA
1558299600.0 136.7722 NA 166 0 NA NA NA NA NA 279 0 NA NA NA NA NA 7863 203 NA NA NA NA NA 9270 549 NA NA NA NA
1558299600.0 136.773 NA 91 387 0 NA NA NA NA 167 809 0 NA NA NA NA 832 18300 1129 NA NA NA NA 1444 7088 1273 NA NA NA
1558299600.0 136.774 NA 86 372 0 NA NA NA NA 168 687 0 NA NA NA NA 970 17434 1140 NA NA NA NA 1630 7531 1272 NA NA NA
1558299600.0 136.775 NA 83 367 0 NA NA NA NA 158 691 0 NA NA NA NA 889 16342 1013 NA NA NA NA 1967 7594 1096 NA NA NA
1558299600.0 136.776 NA 92 374 0 NA NA NA NA 154 683 0 NA NA NA NA 761 15796 1410 NA NA NA NA 872 7017 1728 NA NA NA
1558299600.0 136.777 NA 90 416 0 NA NA NA NA 164 788 0 NA NA NA NA 698 18611 1126 NA NA NA NA 851 7859 1311 NA NA NA
1558299600.0 136.778 NA 86 352 0 NA NA NA NA 166 690 0 NA NA NA NA 803 11395 1107 NA NA NA NA 1225 5524 1290 NA NA NA
1558299600.0 136.779 NA 86 362 0 NA NA NA NA 171 685 0 NA NA NA NA 1034 16408 1248 NA NA NA NA 1403 7085 1404 NA NA NA
1558299600.0 136.78 NA 111 410 0 NA NA NA NA 188 790 0 NA NA NA NA 752 19737 1255 NA NA NA NA 993 7344 1390 NA NA NA
